gPlusUserId,currentPlace
114046180612010159994,"San Jose, CA"
114057244403249316386,"San Jose, Ca"
114065904361105831007,"San Jose, California"
114067044779953996453,Mountain View
114069277600222846819,"Mountain View, California"
114095938631636686141,"Los Gatos, CA"
114104302371113785041,"Mountain View, CA"
114105182135599821825,"San Jose, California"
114108209954385258134,"Mountain View, US"
114111544524022893290,"San Jose, CA"
114116014589952237978,"Mountain View, CA"
114118733544172138139,Palo Alto
114126755329651684223,San Jose
114127470142155179248,"Cupertino, CA"
114131013902570050146,Santa Clara
114135561621201082216,San Jose
114135801214275635859,"Mountain View, CA"
114138643608797825651,San Jose
114141724803545724811,"San Jose, Ca"
114145111113177547926,"Campbell, Ca"
114146630393092357874,San Jose
114148315316139786141,Santa Clara
114152974578128028254,"San Jose, CA"
114170422854848507284,Santa Clara
114171946582563388037,"Palo Alto, Kalifornien"
114180484323485225642,San Jose
114181228812068438785,"San Jose, CA 95124"
114182521387965014429,"San Jose, CA"
114183485070138291111,San Jose Ca
114188039371212819900,"San Jose, CA"
114195305630937578760,Campbell
114200267444715895756,Mountain View
114204167438481340986,San Jose Costa Rica San Juan de Desamparado calle del rio
114205523697369808455,San Jose
114209929410825085310,Campbell River
114212735966017011624,"San Jose, Alajuela,Costa Rica"
114233355066920694392,Cupertino
114240799742994702065,"San Jose, CA"
114241243476707346899,"San Jose, CA, United States"
114245377781654250883,"Los Gatos, CA"
114260550096033539654,San Jose
114270605530539021604,"Mountain View, CA"
114276588080821924123,"San Jose, CA"
114280751892942147580,"San Jose, CA"
114284420990583577027,Santa Clara
114287540103918212565,"San Jose, CA"
114289448591067978562,"Mountain View, CA"
114300168080903273237,San Jose
114302375210742895668,Saratoga Springs
114302612351397092939,"Los Altos Hills, CA, USA"
114306064139847556078,"Mountain View, CA"
114332125793911172402,"Campbell, CA"
114338884019387382463,"Sunnyvale, CA"
114341645352903670969,San Jose
114344808389367500008,"Los Gatos, CA"
114345492120811793573,"San Jose, CA"
114346043759506228488,Campbell River BC Canada
114349282354977427620,"Capitola CA, Santa Cruz CA, Boulder Creek Ca, San Jose  Ca,"
114349907043949970029,"San Jose, CA"
114349949152595091816,"Santa Clara, CA"
114350529211184378596,"San Jose, CA"
114350857674499856158,"San Jose, CA"
114351989629483316870,San Jose
114353158814739339190,"San Jose, California"
114355861403383627383,"San Jose, CA"
114360544049054008097,"Palo Alto, CA"
114360597128073400923,"Mountain View, CA"
114361911716120406526,"Sunnyvale, California"
114374605150743145575,Campbell
114377932316006039340,"Mountain View, CA"
114379175212009458791,Mountain View
114381696384349084763,"San Jose, CA"
114384391410547749202,"San Jose, Ca, USA"
114386123939035902582,"San Jose, CA"
114392263303336020941,"Mountain View, CA"
114392940220936336668,"San Jose, CA"
114396445281983677922,"Mountain View, CA 94040"
114396838840010675292,Mountain View
114401527640788820068,Palo Alto - California
114407223873535256079,San Jose
114408414810406529776,"Mountain View, CA"
114408708836155785085,"Santa Clara, UT"
114410635419581567484,San Jose
114410724140066993108,"Saratoga, CA"
114411609370225687535,"Palo Alto, CA"
114414174875651250259,"San Jose, Costa Rica"
114425300408008147649,"Sunnyvale, CA"
114426949377491941311,"San Jose, CA"
114430313480639085213,Saratoga Springs
114434335819168350339,"Mountain View, CA"
114443231111520039212,"Santa Clara, CA"
114446592330825464419,"Saratoga Springs, Utah"
114446853248208440342,San Jose
114458375924536223354,"Santa Clara, CA"
114466908065106292503,"San Jose, CA 95121, United States"
114471541069638031756,Palo Alto CA
114477415603389986970,"Mountain View, CA"
114479558745641388621,"Saratoga, CA"
114487821672525723100,"Santa Clara, CA"
114496289473587991761,"San Jose, CA"
114502350817258289824,"Sunnyvale, CA"
114507528672382329271,"Los Gatos, CA"
114522888993831688371,"San Jose, Ca"
114524625091448231585,"San Jose, California"
114526406366900489262,"San Jose, CA"
114527123148877126717,"Mountain View, CA"
114527268252136247257,Santa Clara
114532336570002921844,"Mountain View, CA"
114535407955289411178,"San Jose, CA"
114536031415598343318,"San Pedro, San Jose, Costa Rica"
114538316063076627504,"Santa Clara, CA"
114544489475328782110,"Saratoga Springs, UT"
114563373323477614128,"Mountain View, CA"
114574235404389654966,"San Antonio de Los Altos, Miranda, Venezuela"
114577238873427905060,"Mountain View, CA"
114581200049152995323,"San Jose, CA"
114592298180563165518,"Santa Clara, CA"
114600883974699921538,"San Jose, CA"
114601693569272610994,San Jose
114603172814661413109,"San Jose, CA"
114606183728794125148,"Santa Clara, CA 95050, United States"
114606316381859437384,Mountain View
114607721847382707511,"San Jose, CA"
114608662975276811808,Mountain View
114610638490102492491,"Santa Clara, CA"
114611693279203295157,"San Jose, CA"
114624031249817690220,"Morgan Hill, CA"
114628582478173431356,"Palo Alto, CA, USA"
114628865660306406067,Los Gatos
114634319548269881961,"Campbell, CA"
114638206572649287191,"Santa Clara, CA"
114639295521653092844,San Jose
114640366079198295125,Sunnyvale
114641736183451610351,"Palo Alto, Ca."
114650535663975026769,Santa Clara
114658002343138829814,"Mountain View, CA"
114663621708941334103,Mountain View
114663829060274114555,Palo Alto
114664653255785519814,"San Jose, CA"
114665062159179412607,"San Jose, CA"
114671811822976355657,"Cupertino, CA"
114673708569930175135,San Jose
